label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	lcmsrun_source	rt_space
4-bromo-n-[2-(4-fluoro-2,7-dimethyl-1h-indol-3-yl)ethyl]benzamide	4-bromo-n-[2-(4-fluoro-2,7-dimethyl-1h-indol-3-yl)ethyl]benzamide	HQCPQPWREIXMHM-UHFFFAOYSA-N	[M+H]+	389.065954	5.877683672	5.677683672	6.077683672	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_256_P-32-R-H_1_Rg90to1350-CE102040--S1_Run1285.mzML	HF_Aug2019
3-[(3-chlorophenyl)amino]-1-(3,4,5-trimethoxyphenyl)propan-1-one	3-[(3-chlorophenyl)amino]-1-(3,4,5-trimethoxyphenyl)propan-1-one	MGFFDRJIQFLUKK-UHFFFAOYSA-N	[M+H]+	350.115386	5.87967779	5.679677789	6.07967779	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_154_P-20-R-B_1_Rg90to1350-CE102040--S1_Run775.mzML	HF_Aug2019
meclofenamate sodium	meclofenamate sodium	SBDNJUWAMKYJOX-UHFFFAOYSA-N	[M+H]+	296.02395995200004	5.880080800395639	5.380080800395639	6.380080800395639	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_25_MS-P3-C6_1_Rg80to1200-CE102040norm--S1_Run138.h5	HF_Aug2019
2',3',5'-tri-o-benzoyluridine	2',3',5'-tri-o-benzoyluridine	MPYUTOYNCCRZAC-UHFFFAOYSA-N	[M+H]+	557.1554803	5.88030548	5.680305479	6.08030548	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_2_P-1-R-B_1_Rg90to1350-CE102040--S1_Run15.mzML	HF_Aug2019
progesterone	progesterone	RJKFOVLPORLFTN-LEKSSAKUSA-N	[M+H]+	315.23188	5.88043815	5.68043815	6.080438146	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_46_P-6-R-F_1_Rg90to1350-CE102040--S1_Run235.mzML	HF_Aug2019
n-(3,4-dimethylphenyl)(6-chloro-2-iminochromen-3-yl)carboxamide	n-(3,4-dimethylphenyl)(6-chloro-2-iminochromen-3-yl)carboxamide	DBFLNQNOYXACHW-UHFFFAOYSA-N	[M+H]+	327.0895054	5.88044951	5.68044951	6.08044951	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_122_P-16-R-B_1_Rg90to1350-CE102040--S1_Run615.mzML	HF_Aug2019
novobiocin sodium	novobiocin sodium	YJQPYGGHQPGBLI-KGSXXDOSSA-N	[M+H]+	613.239185972	5.882453617176218	5.382453617176218	6.382453617176218	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_33_MS-P4-C4_1_Rg80to1200-CE102040norm--S1_Run180.h5	HF_Aug2019
danazol	danazol	POZRVZJJTULAOH-GSQPBCFPSA-N	[M+H]+	338.21145510400004	5.882604629792377	5.382604629792377	6.382604629792377	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_17_MS-P2-C8_1_Rg80to1200-CE205060norm--S1_Run97.h5	HF_Aug2019
6-methylflavonol	6-methylflavonol	KLGALCMPMFKGDQ-UHFFFAOYSA-N	[M+H]+	253.085944	5.88260781	5.68260781	6.082607808	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_13_P-2-R-E_1_Rg90to1350-CE102040--S1_Run70.mzML	HF_Aug2019
2-ethylthioethyl 7-(4-chlorophenyl)-4-(3-ethoxy-4-hydroxyphenyl)-2-methyl-5-ox o-1,4,6,7,8-pentahydroquinoline-3-carboxylate	2-ethylthioethyl 7-(4-chlorophenyl)-4-(3-ethoxy-4-hydroxyphenyl)-2-methyl-5-ox o-1,4,6,7,8-pentahydroquinoline-3-carboxylate	ZUBNLMZFJLOBGU-UHFFFAOYSA-N	[M+H]+	542.176272	5.88390139	5.68390139	6.08390139	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_24_P-3-R-H_1_Rg90to1350-CE102040--S1_Run125.mzML	HF_Aug2019
(2e)-1-(3-aminophenyl)-3-(3,4-dichlorophenyl)prop-2-en-1-one	(2e)-1-(3-aminophenyl)-3-(3,4-dichlorophenyl)prop-2-en-1-one	WZSXONGRHIREGE-FNORWQNLSA-N	[M+H]+	292.029069	5.884323662	5.684323662	6.084323662	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_2_P-1-R-B_1_Rg90to1350-CE102040--S1_Run15.mzML	HF_Aug2019
dehydrocostus lactone	dehydrocostus lactone	NETSQGRTUNRXEO-XUXIUFHCSA-N	[M+H]+	231.13798	5.884555629	5.684555629	6.084555629	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_27_P-4-R-C_1_Rg90to1350-CE102040--S1_Run140.mzML	HF_Aug2019
4-{[1-cyclopropyl-5-(trifluoromethyl)benzimidazol-2-ylthio]methyl}-6-methylhyd roquinolin-2-one	4-{[1-cyclopropyl-5-(trifluoromethyl)benzimidazol-2-ylthio]methyl}-6-methylhyd roquinolin-2-one	RECPURFFORPKIU-UHFFFAOYSA-N	[M+H]+	430.119568	5.88519335	5.68519335	6.08519335	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_165_P-21-R-E_1_Rg90to1350-CE102040--S1_Run830.mzML	HF_Aug2019
norethindrone acetate	norethindrone acetate	IMONTRJLAWHYGT-FJMAIUEKSA-N	[M+H]+	341.211120756	5.885523941014619	5.385523941014619	6.385523941014618	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_37_MS-P4-C8_1_Rg80to1200-CE205060norm--S1_Run203.h5	HF_Aug2019
flumethazone pivalate	flumethazone pivalate	JWRMHDSINXPDHB-DCPWPRNHSA-N	[M+H]+	495.2552713119999	5.8864543491548105	5.3864543491548105	6.3864543491548105	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_28_MS-P3-C9_1_Rg80to1200-CE102040norm--S1_Run155.h5	HF_Aug2019
3-amino-6-(3-pyridyl)-4-(trifluoromethyl)thiopheno[2,3-b]pyridin-2-yl 2-1,2,3, 4-tetrahydroisoquinolyl ketone	3-amino-6-(3-pyridyl)-4-(trifluoromethyl)thiopheno[2,3-b]pyridin-2-yl 2-1,2,3, 4-tetrahydroisoquinolyl ketone	DOVMSFJCLOMVGI-UHFFFAOYSA-N	[M+H]+	455.114817	5.8916475	5.6916475	6.0916475	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_115_P-15-R-C_1_Rg90to1350-CE102040--S1_Run580.mzML	HF_Aug2019
n-[(4-chlorophenyl)(phenyl)methyl]-3,4-dimethoxybenzamide	n-[(4-chlorophenyl)(phenyl)methyl]-3,4-dimethoxybenzamide	BSYIKQPEJZCEAC-UHFFFAOYSA-N	[M+H]+	382.120471	5.89167115	5.69167115	6.09167115	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_77_P-10-R-E_1_Rg90to1350-CE102040--S1_Run390.mzML	HF_Aug2019
3-[(3-chloro-4-fluorophenyl)amino]-1-(3,4,5-trimethoxyphenyl)propan-1-one	3-[(3-chloro-4-fluorophenyl)amino]-1-(3,4,5-trimethoxyphenyl)propan-1-one	CGVFTKMEVLRGLY-UHFFFAOYSA-N	[M+H]+	368.105964	5.891992412	5.69199241	6.091992412	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_150_P-19-R-F_1_Rg90to1350-CE102040--S1_Run755.mzML	HF_Aug2019
17-{[2-(diethylamino)ethyl]oxycarbonyl}-1,2,6,6,10,17,20-heptamethyl-12-oxopen tacyclo[12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate	17-{[2-(diethylamino)ethyl]oxycarbonyl}-1,2,6,6,10,17,20-heptamethyl-12-oxopen tacyclo[12.8.0.0<2,11>.0<5,10>.0<15,20>]docos-13-en-7-yl acetate	UESWCNHBMMLCSH-UHFFFAOYSA-N	[M+H]+	612.4622741	5.892973721	5.692973721	6.092973721	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_12_P-2-R-D_1_Rg90to1350-CE102040--S1_Run65.mzML	HF_Aug2019
2-chloro-2',4',6'-trimethoxychalcone	2-chloro-2',4',6'-trimethoxychalcone	VALXXUGYOUKCIH-CMDGGOBGSA-N	[M+H]+	333.088837	5.89352591	5.693525905	6.09352591	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_193_P-25-R-A_1_Rg90to1350-CE102040--S1_Run970.mzML	HF_Aug2019
2-(2-chlorophenyl)-4-oxochromen-3-yl propanoate	2-(2-chlorophenyl)-4-oxochromen-3-yl propanoate	XPAJDEWTOOGTFA-UHFFFAOYSA-N	[M+H]+	329.0575366	5.89363425	5.69363425	6.09363425	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_213_P-27-R-E_1_Rg90to1350-CE102040--S1_Run1070.mzML	HF_Aug2019
n-(2-{n-[2-(2-methylindol-3-yl)ethyl]carbamoyl}phenyl)-2-thienylcarboxamide	n-(2-{n-[2-(2-methylindol-3-yl)ethyl]carbamoyl}phenyl)-2-thienylcarboxamide	FXBQJKLKNMBCRH-UHFFFAOYSA-N	[M+H]+	404.142748	5.89569559	5.69569559	6.09569559	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_275_P-35-R-C_1_Rg90to1350-CE102040--S1_Run1380.mzML	HF_Aug2019
3-{3-[(3-chlorophenyl)amino]propanoyl}chromen-2-one	3-{3-[(3-chlorophenyl)amino]propanoyl}chromen-2-one	YTDGIHJQUMBTMY-UHFFFAOYSA-N	[M+H]+	328.073521	5.89588615	5.69588615	6.09588615	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_176_P-22-R-H_1_Rg90to1350-CE102040--S1_Run885.mzML	HF_Aug2019
2,3-difluoro-n-{2-[2-methyl-5-(trifluoromethoxy)-1h-indol-3-yl]ethyl}benzamide	2,3-difluoro-n-{2-[2-methyl-5-(trifluoromethoxy)-1h-indol-3-yl]ethyl}benzamide	FCSGXJKHYFRMBC-UHFFFAOYSA-N	[M+H]+	399.112669	5.89633188	5.69633188	6.09633188	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_63_P-8-R-G_1_Rg90to1350-CE102040--S1_Run320.mzML	HF_Aug2019
n-{2-[5-(benzyloxy)-2-methyl-1h-indol-3-yl]ethyl}-2-methoxybenzamide	n-{2-[5-(benzyloxy)-2-methyl-1h-indol-3-yl]ethyl}-2-methoxybenzamide	NQRDCKYGFHPVJS-UHFFFAOYSA-N	[M+H]+	415.201643	5.89633188	5.69633188	6.09633188	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_63_P-8-R-G_1_Rg90to1350-CE102040--S1_Run320.mzML	HF_Aug2019
2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1h-indol-3-yl)-n-(pyridin-2-yl)acetamide	2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1h-indol-3-yl)-n-(pyridin-2-yl)acetamide	SEHSRKGPFXSUDP-UHFFFAOYSA-N	[M+H]+	434.126619	5.89811558	5.69811558	6.09811558	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_280_P-35-R-H_1_Rg90to1350-CE102040--S1_Run1405.mzML	HF_Aug2019
(2e)-3-(4,7-dimethoxy-1,3-benzodioxol-5-yl)-1-(3-methoxyphenyl)prop-2-en-1-one	(2e)-3-(4,7-dimethoxy-1,3-benzodioxol-5-yl)-1-(3-methoxyphenyl)prop-2-en-1-one	BCUUCVOMNSFJME-BQYQJAHWSA-N	[M+H]+	343.117638	5.89826129	5.698261289	6.09826129	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_33_P-5-R-A_1_Rg90to1350-CE102040--S1_Run170.mzML	HF_Aug2019
3-{3-[(3-chloro-4-fluorophenyl)amino]propanoyl}chromen-2-one	3-{3-[(3-chloro-4-fluorophenyl)amino]propanoyl}chromen-2-one	OOIFJNWQZVCUFM-UHFFFAOYSA-N	[M+H]+	346.064099	5.89890554	5.69890554	6.09890554	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_220_P-28-R-D_1_Rg90to1350-CE102040--S1_Run1105.mzML	HF_Aug2019
(e)-1-(1,3-benzodioxol-5-yl)-3-(2,3,4-trimethoxyphenyl)prop-2-en-1-one	(e)-1-(1,3-benzodioxol-5-yl)-3-(2,3,4-trimethoxyphenyl)prop-2-en-1-one	FSIMGKYEOKOUSI-QPJJXVBHSA-N	[M+H]+	343.117638	5.90169054	5.70169054	6.10169054	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_40_P-5-R-H_1_Rg90to1350-CE102040--S1_Run205.mzML	HF_Aug2019
(4-hydroxy-6,7-dimethoxy-2-oxo-1-prop-2-enyl(3-hydroquinolyl))-n-prop-2-enylca rboxamide	(4-hydroxy-6,7-dimethoxy-2-oxo-1-prop-2-enyl(3-hydroquinolyl))-n-prop-2-enylca rboxamide	JAWKLKFGWBRHGQ-UHFFFAOYSA-N	[M+H]+	345.144522	5.90395857	5.70395857	6.103958571	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_282_P-36-R-B_1_Rg90to1350-CE102040--S1_Run1415.mzML	HF_Aug2019
4'-nitrochalcone	4'-nitrochalcone	QLXBMZAOTHBHSM-IZZDOVSWSA-N	[M+H]+	254.081193	5.905017941	5.70501794	6.105017941	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_2_P-1-R-B_1_Rg90to1350-CE102040--S1_Run15.mzML	HF_Aug2019
9-{2-[(2-chlorophenyl)methoxy]phenyl}-3,3,6,6-tetramethyl-2,3,4,5,6,7,9,10-oct ahydroacridine-1,8-dione	9-{2-[(2-chlorophenyl)methoxy]phenyl}-3,3,6,6-tetramethyl-2,3,4,5,6,7,9,10-oct ahydroacridine-1,8-dione	ZOTWMSRUNUERKM-UHFFFAOYSA-N	[M+H]+	490.214372	5.9059116	5.7059116	6.1059116	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_270_P-34-R-F_1_Rg90to1350-CE102040--S1_Run1355.mzML	HF_Aug2019
n-(2,6-dimethylphenyl)-3,4,5-triethoxybenzamide	n-(2,6-dimethylphenyl)-3,4,5-triethoxybenzamide	FSROKYVOELAUIU-UHFFFAOYSA-N	[M+H]+	358.201308	5.906477908	5.706477908	6.10647791	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_42_P-6-R-B_1_Rg90to1350-CE102040--S1_Run215.mzML	HF_Aug2019
(2e)-1-(1,3-benzodioxol-5-yl)-3-(5-methylthiophen-2-yl)prop-2-en-1-one	(2e)-1-(1,3-benzodioxol-5-yl)-3-(5-methylthiophen-2-yl)prop-2-en-1-one	ABKGDSFSFZQWJG-AATRIKPKSA-N	[M+H]+	273.058015	5.9088018	5.7088018	6.1088018	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_281_P-36-R-A_1_Rg90to1350-CE102040--S1_Run1410.mzML	HF_Aug2019
erythrosin(e)	erythrosin(e)	LAINPTZBIXYTIZ-UHFFFAOYSA-N	[M+H]+	836.662365	5.91037616	5.71037616	6.11037616	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_14_P-2-R-F_1_Rg90to1350-CE102040--S1_Run75.mzML	HF_Aug2019
n-(3-chloro-4-methylphenyl){4-[(4-hydroxy-6-propylpyrimidin-2-ylthio)methyl]ph enyl}carboxamide	n-(3-chloro-4-methylphenyl){4-[(4-hydroxy-6-propylpyrimidin-2-ylthio)methyl]ph enyl}carboxamide	IOGGGQLWDSFMLU-UHFFFAOYSA-N	[M+H]+	428.119426	5.91042784	5.71042784	6.11042784	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_212_P-27-R-D_1_Rg90to1350-CE102040--S1_Run1065.mzML	HF_Aug2019
2-(3,4-diethoxyphenyl)-3-hydroxychromen-4-one	2-(3,4-diethoxyphenyl)-3-hydroxychromen-4-one	VGUPMNBTSCIGOC-UHFFFAOYSA-N	[M+H]+	327.122724	5.911856261	5.71185626	6.111856261	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_223_P-28-R-G_1_Rg90to1350-CE102040--S1_Run1120.mzML	HF_Aug2019
novobiocin sodium salt	novobiocin sodium salt	YJQPYGGHQPGBLI-UHFFFAOYSA-N	[M+H]+	613.23921	5.91203977	5.71203977	6.11203977	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_75_P-10-R-C_1_Rg90to1350-CE102040--S1_Run380.mzML	HF_Aug2019
norethisterone acetate	norethisterone acetate	IMONTRJLAWHYGT-ZCPXKWAGSA-N	[M+H]+	341.2111448	5.912682746	5.712682746	6.112682746	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_150_P-19-R-F_1_Rg90to1350-CE102040--S1_Run755.mzML	HF_Aug2019
(2e)-3-(2-furyl)-1-(2-hydroxy-4,6-dimethoxyphenyl)prop-2-en-1-one	(2e)-3-(2-furyl)-1-(2-hydroxy-4,6-dimethoxyphenyl)prop-2-en-1-one	RCUGXFWNGDQEQD-AATRIKPKSA-N	[M+H]+	275.091424	5.91371656	5.713716555	6.11371656	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_258_P-33-R-B_1_Rg90to1350-CE102040--S1_Run1295.mzML	HF_Aug2019
1-(4-benzoylpiperazin-1-yl)-2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1h-indol-3-yl]ethan-1-one	1-(4-benzoylpiperazin-1-yl)-2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1h-indol-3-yl]ethan-1-one	HCJZFFIWRCBJKQ-UHFFFAOYSA-N	[M+H]+	530.184134	5.914479689	5.714479689	6.114479689	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_61_P-8-R-E_1_Rg90to1350-CE102040--S1_Run310.mzML	HF_Aug2019
dehydroglaucine	dehydroglaucine	RZUHGAKUNBFQJS-UHFFFAOYSA-N	[M+H]+	354.170008	5.9166407	5.7166407	6.1166407	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_11_P-2-R-C_1_Rg90to1350-CE102040--S1_Run60.mzML	HF_Aug2019
3-amino-6-cyclopropyl-4-(trifluoromethyl)thiopheno[2,3-b]pyridin-2-yl 6,7-dime thoxy(2-1,2,3,4-tetrahydroisoquinolyl) ketone	3-amino-6-cyclopropyl-4-(trifluoromethyl)thiopheno[2,3-b]pyridin-2-yl 6,7-dime thoxy(2-1,2,3,4-tetrahydroisoquinolyl) ketone	RYEDQEPZNUYZFY-UHFFFAOYSA-N	[M+H]+	478.140697	5.91674809	5.71674809	6.11674809	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_88_P-11-R-H_1_Rg90to1350-CE102040--S1_Run445.mzML	HF_Aug2019
deguelin	deguelin	ORDAZKGHSNRHTD-UXHICEINSA-N	[M+H]+	395.148938	5.91918089	5.71918089	6.119180885	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_4_P-1-R-D_1_Rg90to1350-CE102040--S1_Run25.mzML	HF_Aug2019
alpha-naphthoflavone	alpha-naphthoflavone	VFMMPHCGEFXGIP-UHFFFAOYSA-N	[M+H]+	273.09103	5.91938974	5.71938974	6.11938974	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_13_P-2-R-E_1_Rg90to1350-CE102040--S1_Run70.mzML	HF_Aug2019
4-(2,3-dimethylphenyl)piperazinyl 3,4,5-trimethoxyphenyl ketone	4-(2,3-dimethylphenyl)piperazinyl 3,4,5-trimethoxyphenyl ketone	HACLGAXVNPAGBB-UHFFFAOYSA-N	[M+H]+	385.212207	5.92116536	5.72116536	6.121165355	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_174_P-22-R-F_1_Rg90to1350-CE102040--S1_Run875.mzML	HF_Aug2019
methyl 2-[(3-methoxybenzoyl)amino]benzoate	methyl 2-[(3-methoxybenzoyl)amino]benzoate	JOSFHLUTLFZGFZ-UHFFFAOYSA-N	[M+H]+	286.107408	5.92163656	5.72163656	6.12163656	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_305_P-Iso-V1_1_Rg90to1350-CE102040--S1_Run1530.mzML	HF_Aug2019
n-[2-(2-methoxyphenyl)ethyl]-2-(4,6,9-trimethyl-2-oxofurano[3,2-g]chromen-3-yl )acetamide	n-[2-(2-methoxyphenyl)ethyl]-2-(4,6,9-trimethyl-2-oxofurano[3,2-g]chromen-3-yl )acetamide	KYSCSIRRSFCLNH-UHFFFAOYSA-N	[M+H]+	420.180573	5.92320572	5.72320572	6.12320572	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_295_P-37-R-G_1_Rg90to1350-CE102040--S1_Run1480.mzML	HF_Aug2019
n-(4-ethoxyphenyl)xanthen-9-ylcarboxamide	n-(4-ethoxyphenyl)xanthen-9-ylcarboxamide	XGHKWZSARVKCCU-UHFFFAOYSA-N	[M+H]+	346.143794	5.923897878	5.723897878	6.123897878	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_271_P-34-R-G_1_Rg90to1350-CE102040--S1_Run1360.mzML	HF_Aug2019
(2z)-2-benzoxazol-2-yl-3-(4-hydroxy-3-methoxyphenyl)-1-(4-methylphenyl)prop-2- en-1-one	(2z)-2-benzoxazol-2-yl-3-(4-hydroxy-3-methoxyphenyl)-1-(4-methylphenyl)prop-2- en-1-one	QAYXYJUIPQMETC-QGOAFFKASA-N	[M+H]+	386.138708	5.92548988	5.72548988	6.12548988	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_254_P-32-R-F_1_Rg90to1350-CE102040--S1_Run1275.mzML	HF_Aug2019
methylethyl (2e)-2-cyano-3-(2,3,4-trimethoxyphenyl)prop-2-enoate	methylethyl (2e)-2-cyano-3-(2,3,4-trimethoxyphenyl)prop-2-enoate	ZFPMABVFFHSNSY-XYOKQWHBSA-N	[M+H]+	306.133623	5.92570887	5.725708874	6.12570887	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_113_P-15-R-A_1_Rg90to1350-CE102040--S1_Run570.mzML	HF_Aug2019
n-ethyl-2-(4-hydroxyquinazolin-2-ylthio)-n-[4-(methylethyl)phenyl]acetamide	n-ethyl-2-(4-hydroxyquinazolin-2-ylthio)-n-[4-(methylethyl)phenyl]acetamide	CKBCMZHRMWOXLD-UHFFFAOYSA-N	[M+H]+	382.158398	5.92706201	5.72706201	6.127062011	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_199_P-25-R-G_1_Rg90to1350-CE102040--S1_Run1000.mzML	HF_Aug2019
(3s,8s,6r,7r)-8-hydroxy-2,2,6,8-tetramethyl-7-[(2-oxochromen-7-yloxy)methyl]bi cyclo[4.4.0]dec-3-yl acetate	(3s,8s,6r,7r)-8-hydroxy-2,2,6,8-tetramethyl-7-[(2-oxochromen-7-yloxy)methyl]bi cyclo[4.4.0]dec-3-yl acetate	RIPKCRCUFJSKKD-LTJIRPSMSA-N	[M+H]+	443.242839	5.92732259	5.72732259	6.12732259	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_4_P-1-R-D_1_Rg90to1350-CE102040--S1_Run25.mzML	HF_Aug2019
